Id;NomeIf;Segmento;Cnpj;DataInicioRegime;DataFimRegime;TipoRegime;Situacao;Uf
538;SHERBANK DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;Sociedade Distribuidora de TVM;21593736000190;1985-03-19;1986-03-18;Intervenção;Encerrado (Falência.);RJ
539;SHERBANK DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;Sociedade Distribuidora de TVM;21593736000190;1986-03-18;1986-09-25;Liquidação extrajudicial;Encerrado (Falência.);RJ
864;SILVA & CIA. LTDA;Administradora de Consórcio;49863921000177;1994-11-17;1996-09-25;Liquidação extrajudicial;Encerrado (Falência.);SP
709;SINAL S.A. SOCIEDADE CORRETORA DE VALORES;Sociedade Corretora de TVM;33747221000187;1995-11-18;1997-11-18;Administração Especial Temporária (RAET);Encerrado (Aprovação de contas e baixa no registro público.);RJ
710;SINAL S.A. SOCIEDADE CORRETORA DE VALORES;Sociedade Corretora de TVM;33747221000187;1997-11-18;2015-07-15;Liquidação extrajudicial;Encerrado (Aprovação de contas e baixa no registro público.);RJ
970;SOCIEDADE CIVIL ADMINISTRADORA DE CONSORCIOS ALMEIDA PRADO;Administradora de Consórcio;61056354000142;1979-12-11;1992-10-28;Liquidação extrajudicial;Encerrado (Convolação em liquidação ordinária.);SP
585;SOCIEDADE CORRETORA DE CAMBIO E VALORES MOBILIARIOS LIMA, LIMA LTDA;Sociedade Corretora de TVM;28154946000121;1983-07-08;1985-03-14;Liquidação extrajudicial;Encerrado (Falência.);ES
1.186;SOCIEDADE CORRETORA TOWNSEND - TITULOS E VALORES MOBILIARIOS LTDA;Sociedade Corretora de TVM;92779313000108;1977-12-06;1978-12-21;Intervenção;Encerrado (Falência.);RS
394;SOCILAR CREDITO IMOBILIARIO S.A.;Sociedade de Crédito Imobiliário;04955043000181;1989-03-16;1989-11-08;Liquidação extrajudicial;Encerrado (Convolação em liquidação ordinária.);PA
962;SOFINAL S.A. - CORRETORA DE CAMBIO E VALORES;Sociedade Corretora de TVM;60881620000109;1977-04-19;1980-05-21;Liquidação extrajudicial;Encerrado (Artigo 31 da Lei 6.024/74.);SP
1.010;SOFINAL S.A. - DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS;Sociedade Distribuidora de TVM;61946851000116;1977-04-19;1980-05-21;Liquidação extrajudicial;Encerrado (Artigo 31 da Lei 6.024/74.);SP
950;SOFINAL SOCIEDADE FINANCEIRA NACIONAL S.A CREDITO, FINANCIAMENTO E INVESTIMENTOS;Sociedade de Arrendamento Mercantil;60691771000102;1977-04-19;1990-06-12;Liquidação extrajudicial;Encerrado (Convolação em liquidação ordinária.);SP
765;SOPRO - SOCIEDADE DE PROCESSAMENTO DE DADOS LTDA;Outras Empresas;33984014000146;1983-06-27;1983-08-12;Intervenção;Encerrado (Aprovação de contas e baixa no registro público.);RJ
766;SOPRO - SOCIEDADE DE PROCESSAMENTO DE DADOS LTDA;Outras Empresas;33984014000146;1983-08-12;1989-12-20;Liquidação extrajudicial;Encerrado (Aprovação de contas e baixa no registro público.);RJ
933;SOUTHECCA CONSORCIOS S/C LTDA.;Administradora de Consórcio;60111275000124;2003-05-22;2006-04-11;Liquidação extrajudicial;Encerrado (Falência.);SP
1.155;SOVAL - CORRETORA DE CAMBIO E VALORES MOBILIARIOS LTDA;Sociedade Corretora de TVM;86766508000110;1974-10-08;1980-04-09;Liquidação extrajudicial;Encerrado (Aprovação de contas e baixa no registro público.);SP
1.182;SPAC DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;Sociedade Distribuidora de TVM;92733369000121;1984-06-15;1985-05-16;Intervenção;Encerrado (Convolação em liquidação ordinária.);RJ
1.183;SPAC DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;Sociedade Distribuidora de TVM;92733369000121;1985-05-16;1991-03-12;Liquidação extrajudicial;Encerrado (Convolação em liquidação ordinária.);RJ
519;SPI DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.;Sociedade Distribuidora de TVM;17386012000107;1977-01-25;1980-09-22;Liquidação extrajudicial;Encerrado (Artigo 31 da Lei 6.024/74.);SP
959;SPI SOCIEDADE PAULISTA DE INVESTIMENTO, CREDITO E FINANCIAMENTO S.A.;Sociedade de Crédito, Financiamento e Investimento;60860467000133;1977-01-25;1982-01-29;Liquidação extrajudicial;Encerrado (Convolação em liquidação ordinária.);SP
1.099;SPLIT CORRETORA DE MERCADORIAS LTDA;Outras Empresas;67483727000148;1997-03-18;1999-06-09;Liquidação extrajudicial;Encerrado (Apresentação de garantias e prosseguimento das atividades.);SP
1.106;SPLIT DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;Sociedade Distribuidora de TVM;69151330000184;1997-02-21;1999-06-09;Liquidação extrajudicial;Encerrado (Apresentação de garantias e prosseguimento das atividades.);SP
1.052;SPOT - DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;Sociedade Distribuidora de TVM;62238977000107;1988-07-27;1989-03-21;Intervenção;Encerrado (Apresentação de garantias e prosseguimento das atividades.);SP
1.093;SPREAD DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;Sociedade Distribuidora de TVM;64711484000160;1992-07-02;1994-11-09;Liquidação extrajudicial;Encerrado (Convolação em liquidação ordinária.);SP
567;SRR EMPREENDIMENTOS LTDA;Outras Empresas;25701426000101;1995-05-24;1997-04-03;Liquidação extrajudicial;Encerrado (Falência.);MG
749;STAR - DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.;Sociedade Distribuidora de TVM;33877432000134;1981-02-06;1982-09-10;Liquidação extrajudicial;Encerrado (Falência.);RJ
530;SUDESTE DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;Sociedade Distribuidora de TVM;20155248000139;1987-03-23;1990-03-13;Liquidação extrajudicial;Encerrado (Apresentação de garantias e prosseguimento das atividades.);SP
1.157;SUL BRASILEIRO CREDITO IMOBILIARIO S.A.;Sociedade de Crédito Imobiliário - Repassadora;87091716000120;1985-02-08;1995-06-26;Liquidação extrajudicial;Encerrado (Apresentação de garantias e prosseguimento das atividades.);RS
1.172;SUL BRASILEIRO CREDITO, FINANCIAMENTO E INVESTIMENTO S.A.;Sociedade de Crédito, Financiamento e Investimento;89425623000110;1985-02-08;1985-12-27;Intervenção;Encerrado (Transferência de controle acionário.);RS
1.161;SUL BRASILEIRO PARTICIPACOES LTDA SBPAR;Administr. e Participacao;87363073000126;1986-08-25;1995-06-26;Liquidação extrajudicial;Encerrado (Apresentação de garantias e prosseguimento das atividades.);RS
1.164;SUL BRASILEIRO S.A. CORRETORA DE VALORES MOBILIARIOS E CAMBIO;Sociedade Corretora de TVM;87943155000140;1985-02-08;1985-11-13;Intervenção;Encerrado (Transferência de controle acionário.);RS
1.196;SUL BRASILEIRO S.A. DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS;Sociedade Distribuidora de TVM;92884790000133;1985-02-08;1985-12-27;Intervenção;Encerrado (Transferência de controle acionário.);RS
942;SUL BRASILEIRO SP CREDITO IMOBILIARIO S.A.;Sociedade de Crédito Imobiliário;60426855000100;1985-02-08;1995-06-26;Liquidação extrajudicial;Encerrado (Apresentação de garantias e prosseguimento das atividades.);SP
424;SUPRA S.A. CORRETORA DE CAMBIO E VALORES MOBILIARIOS;Sociedade Corretora de TVM;08030140000114;1987-08-28;1988-03-15;Liquidação extrajudicial;Encerrado (Apresentação de garantias e prosseguimento das atividades.);PE
1.045;SUPRA S.A. DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS;Sociedade Distribuidora de TVM;62204631000180;1987-08-28;1988-03-15;Liquidação extrajudicial;Encerrado (Apresentação de garantias e prosseguimento das atividades.);SP
435;TABAJARA S.A. CREDITO IMOBILIARIO;Sociedade de Crédito Imobiliário;09114372000113;1975-06-20;1990-01-17;Liquidação extrajudicial;Encerrado (Apresentação de garantias e prosseguimento das atividades.);PE
740;TALENTO - DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;Sociedade Distribuidora de TVM;33861881000194;1983-01-21;1984-01-10;Intervenção;Encerrado (Apresentação de garantias e prosseguimento das atividades.);RJ
741;TALENTO - DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;Sociedade Distribuidora de TVM;33861881000194;1984-01-10;1989-12-20;Liquidação extrajudicial;Encerrado (Apresentação de garantias e prosseguimento das atividades.);RJ
695;TAMOYO INVESTIMENTOS S.A CORRETORA DE TITULOS E VALORES MOBILIARIOS;Sociedade Corretora de TVM;33638727000158;1989-07-10;1989-12-18;Liquidação extrajudicial;Encerrado (Convolação em liquidação ordinária.);RJ
1.154;TAS DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;Sociedade Distribuidora de TVM;86766102000138;1996-06-20;1998-05-21;Liquidação extrajudicial;Encerrado (Falência.);RJ
1.047;TEC-INVEST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;Sociedade Distribuidora de TVM;62213632000190;1989-08-24;2000-03-24;Liquidação extrajudicial;Encerrado (Falência.);RJ
560;TECHCON CONSORCIO NACIONAL LTDA;Administradora de Consórcio;25461393000161;1994-09-26;1997-04-03;Liquidação extrajudicial;Encerrado (Falência.);MG
1.097;TECHCON EMPREENDIMENTOS LTDA;Outras Empresas;66424763000178;1995-05-24;1997-04-03;Liquidação extrajudicial;Encerrado (Falência.);MG
1.051;TECVENDAS S.A. DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS;Sociedade Distribuidora de TVM;62237169000117;1982-03-05;1984-02-29;Liquidação extrajudicial;Encerrado (Aprovação de contas e baixa no registro público.);SP
1.376;TEDESCO ADMINISTRADORA DE BENS S/C LTDA;Administradora de Consórcio;54708375000130;2004-10-21;2009-11-11;Liquidação extrajudicial;Encerrado (Falência.);SP
724;TEMA - DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.;Sociedade Distribuidora de TVM;33831975000110;1978-10-13;1980-04-10;Liquidação extrajudicial;Encerrado (Falência.);RJ
421;TERRA CIA DE CREDITO IMOBILIARIO;Sociedade de Crédito Imobiliário - Repassadora;07311814000196;1979-08-10;1980-08-06;Intervenção;Encerrado (Apresentação de garantias e prosseguimento das atividades.);CE
100.280;TERRA CIA DE CREDITO IMOBILIARIO;Sociedade de Crédito Imobiliário - Repassadora;07311814000196;1980-08-06;1989-09-29;Liquidação extrajudicial;Encerrado (Apresentação de garantias e prosseguimento das atividades.);CE
2.141;TERRA CIA DE CREDITO IMOBILIARIO;Sociedade de Crédito Imobiliário - Repassadora;07311814000196;2013-01-17;2014-08-26;Liquidação extrajudicial;Encerrado (Falência.);CE
414;TERRA CORRETORA DE CAMBIO, TITULOS E VALORES MOBILIARIOS LTDA;Sociedade Corretora de TVM;06976179000101;1979-08-10;1980-01-02;Intervenção;Encerrado (Cessação da intervenção.);CE
1.862;TEVECAR ADMINISTRAÇÃO LTDA.;Administradora de Consórcio;44495851000128;2011-02-17;2012-07-27;Liquidação extrajudicial;Encerrado (Falência.);SP
730;TIARA DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;Sociedade Distribuidora de TVM;33840406000131;1990-09-12;1991-07-29;Liquidação extrajudicial;Encerrado (Apresentação de garantias e prosseguimento das atividades.);RJ
732;TIBAGI DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;Sociedade Distribuidora de TVM;33849266000162;1997-02-21;1997-11-28;Liquidação extrajudicial;Encerrado (Apresentação de garantias e prosseguimento das atividades.);RJ
1.013;TIEPPO S.A. CORRETORA DE CAMBIO E TITULOS;Sociedade Corretora de TVM;61988119000109;1980-12-12;1981-02-04;Intervenção;Encerrado (Falência.);SP
1.014;TIEPPO S.A. CORRETORA DE CAMBIO E TITULOS;Sociedade Corretora de TVM;61988119000109;1981-02-04;1982-02-10;Liquidação extrajudicial;Encerrado (Falência.);SP
1.022;TITULAR DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;Sociedade Distribuidora de TVM;62063292000169;1989-06-21;1997-03-18;Liquidação extrajudicial;Encerrado (Falência.);SP
100.124;TITUR CORRETORA DE CÂMBIO LTDA.;Sociedade Corretora de Câmbio;19878228000107;2015-10-07;2016-07-21;Liquidação extrajudicial;Encerrado (Convolação em liquidação ordinária.);RJ
100.340;TORRE CORRETORA DE CÂMBIO LTDA;Sociedade Corretora de Câmbio;57582264000118;2019-10-10;2021-07-07;Liquidação extrajudicial;Encerrado (Falência.);SP
100.145;TOV CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS LTDA;Sociedade Corretora de TVM;74451022000104;2016-01-07;2017-10-05;Liquidação extrajudicial;Encerrado (Falência.);SP
569;TRADE - DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;Sociedade Distribuidora de TVM;25867854000109;1978-10-05;1980-04-10;Liquidação extrajudicial;Encerrado (Falência.);RJ
579;TRADER DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;Sociedade Distribuidora de TVM;27911387000194;1997-08-11;1998-10-22;Liquidação extrajudicial;Encerrado (Apresentação de garantias e prosseguimento das atividades.);RJ
482;TRADICAO S.A. CREDITO IMOBILIARIO;Sociedade de Crédito Imobiliário;15213192000191;1975-06-20;1990-01-17;Liquidação extrajudicial;Encerrado (Apresentação de garantias e prosseguimento das atividades.);BA
494;TRANS-ACAO CORRETORA DE CAMBIO E TITULOS LTDA;Sociedade Corretora de TVM;17188855000190;1983-05-17;1983-12-19;Liquidação extrajudicial;Encerrado (Falência.);MG
379;TRANS-AMERICANA CONSORCIO NACIONAL LTDA;Administradora de Consórcio;03636586000173;1995-03-16;1996-05-08;Liquidação extrajudicial;Encerrado (Falência.);DF
870;TRANSVEL ADMINISTRADORA DE CONSORCIOS S.C. LTDA;Administradora de Consórcio;50643626000194;1994-12-15;1995-07-04;Liquidação extrajudicial;Encerrado (Falência.);SP
917;TREISA ADMINISTRADORA DE CONSORCIOS S.C. LTDA;Administradora de Consórcio;58092321000143;1992-09-08;1994-09-28;Liquidação extrajudicial;Encerrado (Falência.);SP
629;TREVO ADMINISTRADORA DE CONSORCIOS LTDA;Administradora de Consórcio;32908527000105;1994-12-15;1996-04-23;Liquidação extrajudicial;Encerrado (Falência.);DF
387;TROPICAL - CIA. DE CREDITO IMOBILIARIO;Sociedade de Crédito Imobiliário;04392825000150;1975-08-20;1990-01-17;Liquidação extrajudicial;Encerrado (Apresentação de garantias e prosseguimento das atividades.);AM
872;TUPA EMPREENDIMENTOS S.C. LTDA;Administradora de Consórcio;50837673000179;1991-12-17;1993-02-26;Liquidação extrajudicial;Encerrado (Falência.);SP
100.320;UM INVESTIMENTOS S/A CORRETORA DE TITULOS E VALORES MOBILIARIOS;Sociedade Corretora de TVM;33968066000129;2019-09-20;2021-03-25;Liquidação extrajudicial;Encerrado (Falência.);RJ
2.180;UNÂNIME - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS DO PODER EXECUTIVO DO ESTADO DO CEARÁ, NA REGIÃO METROPOLITANA DE FORTALEZA LTDA.;Cooperativa de Crédito;04428988000145;2013-03-08;2015-01-28;Liquidação extrajudicial;Encerrado (Falência.);CE
718;UNIAO - DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;Sociedade Distribuidora de TVM;33815606000134;1984-06-15;1985-06-11;Intervenção;Encerrado (Apresentação de garantias e prosseguimento das atividades.);RJ
719;UNIAO - DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;Sociedade Distribuidora de TVM;33815606000134;1985-06-11;1988-10-03;Liquidação extrajudicial;Encerrado (Apresentação de garantias e prosseguimento das atividades.);RJ
805;UNIAO DOS REVENDEDORES ADMINISTRADORA DE CONSORCIO LTDA;Administradora de Consórcio;42178194000160;2002-02-21;2008-03-19;Liquidação extrajudicial;Encerrado (Falência.);RJ
535;UNIAUTO ADMINISTRADORA DE CONSORCIOS LTDA;Administradora de Consórcio;21334974000181;2002-02-21;2004-04-01;Liquidação extrajudicial;Encerrado (Falência.);MG
385;UNIÁO ADMINISTRADORA E CONSÓRCIO LTDA S/C;Administradora de Consórcio;04350419000124;1982-09-08;1983-03-07;Liquidação extrajudicial;Encerrado (Convolação em liquidação ordinária.);AM
910;UNIÃO EMPREENDIMENTOS E ADMINISTRAÇÃO S/C LTDA;Administradora de Consórcio;57557233000107;2001-08-02;2018-08-15;Liquidação extrajudicial;Encerrado (Iliquidez ou difícil realização do ativo remanescente na instituição, reconhecidas pelo Banco Central do Brasil.);SP
621;UNICON CONSORCIOS LTDA;Administradora de Consórcio;30595243000180;1992-07-01;1995-05-16;Liquidação extrajudicial;Encerrado (Falência.);RJ
100.300;UNILANCE ADMINISTRADORA DE CONSÓRCIOS LTDA.;Administradora de Consórcio;81269516000138;2018-10-05;2019-04-22;Liquidação extrajudicial;Encerrado (Falência.);PR
100.361;UNILETRA CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS S.A.;Sociedade Corretora de TVM;28156214000170;2020-02-13;2022-05-11;Liquidação extrajudicial;Encerrado (Convolação em liquidação ordinária.);ES
612;UNIPLAN ADMINISTRACAO E CONSORCIOS LTDA;Administradora de Consórcio;30225197000128;1994-06-16;1997-09-25;Liquidação extrajudicial;Encerrado (Falência.);RJ
1.144;UNIPLAN ADMINISTRADORA DE CONSORCIOS S.C. LTDA;Administradora de Consórcio;81246688000196;1995-03-20;1996-04-18;Liquidação extrajudicial;Encerrado (Apresentação de garantias e prosseguimento das atividades.);PR
906;UNIVERSAL REPRESENTACOES E ADMINISTRACOES S.C. LTDA;Administradora de Consórcio;56888399000143;1992-06-24;1993-03-10;Liquidação extrajudicial;Encerrado (Falência.);SP
2.220;UNIVERSICRED COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DA ASOEC - ASSOCIACAO SALGADO DE OLIVEIRA;Cooperativa de Crédito;07042196000126;2013-10-24;2020-03-30;Liquidação extrajudicial;Encerrado (Pagamento integral dos credores quirografários.);RJ
1.510;UNYAMA CONSÓRCIO UNIÃO DE REVENDEDORES DE MOTOCICLETAS LTDA. S/C;Administradora de Consórcio;30902415000111;2005-07-07;2008-06-11;Liquidação extrajudicial;Encerrado (Falência.);RJ
991;URBANIZADORA CONTINENTAL S.A. COMERCIO, CONSTRUCAO E IMOVEIS;Outras Empresas;61451951000171;1984-04-05;1995-12-28;Liquidação extrajudicial;Encerrado (Apresentação de garantias e prosseguimento das atividades.);SP
1.176;URUGUAIANA ADMINISTRADORA DE CONSORCIOS LTDA.;Administradora de Consórcio;90796871000156;2001-03-28;2005-11-30;Liquidação extrajudicial;Encerrado (Falência.);RS
483;VALCAM - CORRETORA DE CAMBIO, TITULOS E VALORES MOBILIARIOS LTDA;Sociedade Corretora de TVM;15216005000123;1982-01-19;1982-09-02;Liquidação extrajudicial;Encerrado (Convolação em liquidação ordinária.);BA
1.026;VALOR CORRETORA DE CAMBIO TITULOS E VALORES MOBILIARIOS LTDA;Sociedade Corretora de TVM;62065578000183;1997-08-11;2003-01-29;Liquidação extrajudicial;Encerrado (Apresentação de garantias e prosseguimento das atividades.);SP
839;VALORAMA S.A. DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS;Sociedade Distribuidora de TVM;45024148000102;1985-03-21;1986-03-20;Intervenção;Encerrado (Falência.);SP
840;VALORAMA S.A. DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS;Sociedade Distribuidora de TVM;45024148000102;1986-03-20;1987-09-30;Liquidação extrajudicial;Encerrado (Falência.);SP
1.046;VALORSYL - DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.;Sociedade Distribuidora de TVM;62206412000130;1986-09-29;1988-05-16;Liquidação extrajudicial;Encerrado (Falência.);SP
1.184;VALTEC DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;Sociedade Distribuidora de TVM;92748433000148;1984-03-09;1985-01-17;Intervenção;Encerrado (Apresentação de garantias e prosseguimento das atividades.);PR
786;VEGA S.A. CORRETORA DE CÂMBIO E VALORES MOBILIÁRIOS;Sociedade Corretora de TVM;36149557000136;1997-05-15;2014-07-29;Liquidação extrajudicial;Encerrado (Convolação em liquidação ordinária.);RJ
787;VETOR CORRETORA DE VALORES E CAMBIO S.A.;Sociedade Corretora de TVM;36159085000100;1997-02-21;1998-07-15;Liquidação extrajudicial;Encerrado (Apresentação de garantias e prosseguimento das atividades.);RJ
698;VILA RICA - DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;Sociedade Distribuidora de TVM;33692674000153;1983-01-21;1984-01-10;Intervenção;Encerrado (Aprovação de contas e baixa no registro público.);RJ
